,label,img_path,bord,phyllotaxie,type_feuille,ligneux
919,monimiaceae,dataset_processed_v3/Train/monimiaceae/70.jpg,lisse,oppose,simple,oui
920,monimiaceae,dataset_processed_v3/Train/monimiaceae/34.jpg,lisse,oppose,simple,oui
921,monimiaceae,dataset_processed_v3/Train/monimiaceae/161.jpg,lisse,oppose,simple,oui
922,monimiaceae,dataset_processed_v3/Train/monimiaceae/23.jpg,lisse,oppose,simple,oui
923,monimiaceae,dataset_processed_v3/Train/monimiaceae/170.jpg,lisse,oppose,simple,oui
924,monimiaceae,dataset_processed_v3/Train/monimiaceae/12.jpg,lisse,oppose,simple,oui
925,monimiaceae,dataset_processed_v3/Train/monimiaceae/150.jpg,lisse,oppose,simple,oui
926,monimiaceae,dataset_processed_v3/Train/monimiaceae/50.jpg,lisse,oppose,simple,oui
927,monimiaceae,dataset_processed_v3/Train/monimiaceae/143.jpg,lisse,oppose,simple,oui
928,monimiaceae,dataset_processed_v3/Train/monimiaceae/163.jpg,lisse,oppose,simple,oui
929,monimiaceae,dataset_processed_v3/Train/monimiaceae/85.jpg,lisse,oppose,simple,oui
930,monimiaceae,dataset_processed_v3/Train/monimiaceae/144.jpg,lisse,oppose,simple,oui
931,monimiaceae,dataset_processed_v3/Train/monimiaceae/154.jpg,lisse,oppose,simple,oui
932,monimiaceae,dataset_processed_v3/Train/monimiaceae/02.jpg,lisse,oppose,simple,oui
933,monimiaceae,dataset_processed_v3/Train/monimiaceae/172.jpg,lisse,oppose,simple,oui
934,monimiaceae,dataset_processed_v3/Train/monimiaceae/94.jpg,lisse,oppose,simple,oui
935,monimiaceae,dataset_processed_v3/Train/monimiaceae/43.jpg,lisse,oppose,simple,oui
936,monimiaceae,dataset_processed_v3/Train/monimiaceae/61.jpg,lisse,oppose,simple,oui
937,monimiaceae,dataset_processed_v3/Train/monimiaceae/monimiaceae094.jpg,lisse,oppose,simple,oui
938,monimiaceae,dataset_processed_v3/Train/monimiaceae/72.jpg,lisse,oppose,simple,oui
939,monimiaceae,dataset_processed_v3/Train/monimiaceae/81.jpg,lisse,oppose,simple,oui
940,monimiaceae,dataset_processed_v3/Train/monimiaceae/160.jpg,lisse,oppose,simple,oui
941,monimiaceae,dataset_processed_v3/Train/monimiaceae/13.jpg,lisse,oppose,simple,oui
942,monimiaceae,dataset_processed_v3/Train/monimiaceae/60.jpg,lisse,oppose,simple,oui
943,monimiaceae,dataset_processed_v3/Train/monimiaceae/monimiaceae087.jpg,lisse,oppose,simple,oui
944,monimiaceae,dataset_processed_v3/Train/monimiaceae/monimiaceae088.jpg,lisse,oppose,simple,oui
945,monimiaceae,dataset_processed_v3/Train/monimiaceae/35.jpg,lisse,oppose,simple,oui
946,monimiaceae,dataset_processed_v3/Train/monimiaceae/115.jpg,lisse,oppose,simple,oui
947,monimiaceae,dataset_processed_v3/Train/monimiaceae/174.jpg,lisse,oppose,simple,oui
948,monimiaceae,dataset_processed_v3/Train/monimiaceae/03.jpg,lisse,oppose,simple,oui
949,monimiaceae,dataset_processed_v3/Train/monimiaceae/180.jpg,lisse,oppose,simple,oui
950,monimiaceae,dataset_processed_v3/Train/monimiaceae/10.jpg,lisse,oppose,simple,oui
951,monimiaceae,dataset_processed_v3/Train/monimiaceae/22.jpg,lisse,oppose,simple,oui
952,monimiaceae,dataset_processed_v3/Train/monimiaceae/124.jpg,lisse,oppose,simple,oui
953,monimiaceae,dataset_processed_v3/Train/monimiaceae/182.jpg,lisse,oppose,simple,oui
954,monimiaceae,dataset_processed_v3/Train/monimiaceae/44.jpg,lisse,oppose,simple,oui
955,monimiaceae,dataset_processed_v3/Train/monimiaceae/monimiaceae091.jpg,lisse,oppose,simple,oui
956,monimiaceae,dataset_processed_v3/Train/monimiaceae/123.jpg,lisse,oppose,simple,oui
957,monimiaceae,dataset_processed_v3/Train/monimiaceae/monimiaceae089.jpg,lisse,oppose,simple,oui
958,monimiaceae,dataset_processed_v3/Train/monimiaceae/65.jpg,lisse,oppose,simple,oui
959,monimiaceae,dataset_processed_v3/Train/monimiaceae/193.jpg,lisse,oppose,simple,oui
960,monimiaceae,dataset_processed_v3/Train/monimiaceae/84.jpg,lisse,oppose,simple,oui
961,monimiaceae,dataset_processed_v3/Train/monimiaceae/140.jpg,lisse,oppose,simple,oui
962,monimiaceae,dataset_processed_v3/Train/monimiaceae/14.jpg,lisse,oppose,simple,oui
963,monimiaceae,dataset_processed_v3/Train/monimiaceae/monimiaceae095.jpg,lisse,oppose,simple,oui
964,monimiaceae,dataset_processed_v3/Train/monimiaceae/125.jpg,lisse,oppose,simple,oui
965,monimiaceae,dataset_processed_v3/Train/monimiaceae/112.jpg,lisse,oppose,simple,oui
966,monimiaceae,dataset_processed_v3/Train/monimiaceae/monimiaceae083.jpg,lisse,oppose,simple,oui
967,monimiaceae,dataset_processed_v3/Train/monimiaceae/141.jpg,lisse,oppose,simple,oui
968,monimiaceae,dataset_processed_v3/Train/monimiaceae/131.jpg,lisse,oppose,simple,oui
969,monimiaceae,dataset_processed_v3/Train/monimiaceae/145.jpg,lisse,oppose,simple,oui
970,monimiaceae,dataset_processed_v3/Train/monimiaceae/103.jpg,lisse,oppose,simple,oui
971,monimiaceae,dataset_processed_v3/Train/monimiaceae/54.jpg,lisse,oppose,simple,oui
972,monimiaceae,dataset_processed_v3/Train/monimiaceae/165.jpg,lisse,oppose,simple,oui
973,monimiaceae,dataset_processed_v3/Train/monimiaceae/132.jpg,lisse,oppose,simple,oui
974,monimiaceae,dataset_processed_v3/Train/monimiaceae/120.jpg,lisse,oppose,simple,oui
975,monimiaceae,dataset_processed_v3/Train/monimiaceae/75.jpg,lisse,oppose,simple,oui
976,monimiaceae,dataset_processed_v3/Train/monimiaceae/192.jpg,lisse,oppose,simple,oui
977,monimiaceae,dataset_processed_v3/Train/monimiaceae/153.jpg,lisse,oppose,simple,oui
978,monimiaceae,dataset_processed_v3/Train/monimiaceae/162.jpg,lisse,oppose,simple,oui
979,monimiaceae,dataset_processed_v3/Train/monimiaceae/01.jpg,lisse,oppose,simple,oui
980,desmodium,dataset_processed_v3/Train/desmodium/191.jpg,lisse,alterne,composee,non
981,desmodium,dataset_processed_v3/Train/desmodium/42.jpg,lisse,alterne,composee,non
982,desmodium,dataset_processed_v3/Train/desmodium/40.jpg,lisse,alterne,composee,non
983,desmodium,dataset_processed_v3/Train/desmodium/190.jpg,lisse,alterne,composee,non
984,desmodium,dataset_processed_v3/Train/desmodium/91.jpg,lisse,alterne,composee,non
985,desmodium,dataset_processed_v3/Train/desmodium/173.jpg,lisse,alterne,composee,non
986,desmodium,dataset_processed_v3/Train/desmodium/90.jpg,lisse,alterne,composee,non
987,desmodium,dataset_processed_v3/Train/desmodium/134.jpg,lisse,alterne,composee,non
988,desmodium,dataset_processed_v3/Train/desmodium/desmodium092.jpg,lisse,alterne,composee,non
989,desmodium,dataset_processed_v3/Train/desmodium/155.jpg,lisse,alterne,composee,non
990,desmodium,dataset_processed_v3/Train/desmodium/11.jpg,lisse,alterne,composee,non
991,desmodium,dataset_processed_v3/Train/desmodium/185.jpg,lisse,alterne,composee,non
992,desmodium,dataset_processed_v3/Train/desmodium/15.jpg,lisse,alterne,composee,non
993,desmodium,dataset_processed_v3/Train/desmodium/31.jpg,lisse,alterne,composee,non
994,desmodium,dataset_processed_v3/Train/desmodium/71.jpg,lisse,alterne,composee,non
995,desmodium,dataset_processed_v3/Train/desmodium/51.jpg,lisse,alterne,composee,non
996,desmodium,dataset_processed_v3/Train/desmodium/desmodium084.jpg,lisse,alterne,composee,non
997,desmodium,dataset_processed_v3/Train/desmodium/desmodium098.jpg,lisse,alterne,composee,non
998,desmodium,dataset_processed_v3/Train/desmodium/24.jpg,lisse,alterne,composee,non
999,desmodium,dataset_processed_v3/Train/desmodium/151.jpg,lisse,alterne,composee,non
1000,desmodium,dataset_processed_v3/Train/desmodium/111.jpg,lisse,alterne,composee,non
1001,desmodium,dataset_processed_v3/Train/desmodium/desmodium096.jpg,lisse,alterne,composee,non
1002,desmodium,dataset_processed_v3/Train/desmodium/152.jpg,lisse,alterne,composee,non
1003,desmodium,dataset_processed_v3/Train/desmodium/95.jpg,lisse,alterne,composee,non
1004,desmodium,dataset_processed_v3/Train/desmodium/32.jpg,lisse,alterne,composee,non
1005,desmodium,dataset_processed_v3/Train/desmodium/183.jpg,lisse,alterne,composee,non
1006,desmodium,dataset_processed_v3/Train/desmodium/142.jpg,lisse,alterne,composee,non
1007,desmodium,dataset_processed_v3/Train/desmodium/195.jpg,lisse,alterne,composee,non
1008,desmodium,dataset_processed_v3/Train/desmodium/desmodium086.jpg,lisse,alterne,composee,non
1009,desmodium,dataset_processed_v3/Train/desmodium/73.jpg,lisse,alterne,composee,non
1010,desmodium,dataset_processed_v3/Train/desmodium/135.jpg,lisse,alterne,composee,non
1011,desmodium,dataset_processed_v3/Train/desmodium/desmodium095.jpg,lisse,alterne,composee,non
1012,desmodium,dataset_processed_v3/Train/desmodium/desmodium100.jpg,lisse,alterne,composee,non
1013,desmodium,dataset_processed_v3/Train/desmodium/desmodium089.jpg,lisse,alterne,composee,non
1014,desmodium,dataset_processed_v3/Train/desmodium/82.jpg,lisse,alterne,composee,non
1015,desmodium,dataset_processed_v3/Train/desmodium/93.jpg,lisse,alterne,composee,non
1016,desmodium,dataset_processed_v3/Train/desmodium/122.jpg,lisse,alterne,composee,non
1017,desmodium,dataset_processed_v3/Train/desmodium/desmodium090.jpg,lisse,alterne,composee,non
1018,desmodium,dataset_processed_v3/Train/desmodium/41.jpg,lisse,alterne,composee,non
1019,desmodium,dataset_processed_v3/Train/desmodium/164.jpg,lisse,alterne,composee,non
1020,desmodium,dataset_processed_v3/Train/desmodium/desmodium085.jpg,lisse,alterne,composee,non
1021,desmodium,dataset_processed_v3/Train/desmodium/105.jpg,lisse,alterne,composee,non
1022,desmodium,dataset_processed_v3/Train/desmodium/74.jpg,lisse,alterne,composee,non
1023,desmodium,dataset_processed_v3/Train/desmodium/desmodium088.jpg,lisse,alterne,composee,non
1024,desmodium,dataset_processed_v3/Train/desmodium/20.jpg,lisse,alterne,composee,non
1025,desmodium,dataset_processed_v3/Train/desmodium/04.jpg,lisse,alterne,composee,non
1026,desmodium,dataset_processed_v3/Train/desmodium/130.jpg,lisse,alterne,composee,non
1027,desmodium,dataset_processed_v3/Train/desmodium/64.jpg,lisse,alterne,composee,non
1028,desmodium,dataset_processed_v3/Train/desmodium/80.jpg,lisse,alterne,composee,non
1029,desmodium,dataset_processed_v3/Train/desmodium/102.jpg,lisse,alterne,composee,non
1030,desmodium,dataset_processed_v3/Train/desmodium/05.jpg,lisse,alterne,composee,non
1031,desmodium,dataset_processed_v3/Train/desmodium/62.jpg,lisse,alterne,composee,non
1032,desmodium,dataset_processed_v3/Train/desmodium/desmodium082.jpg,lisse,alterne,composee,non
1033,desmodium,dataset_processed_v3/Train/desmodium/133.jpg,lisse,alterne,composee,non
1034,desmodium,dataset_processed_v3/Train/desmodium/52.jpg,lisse,alterne,composee,non
1035,desmodium,dataset_processed_v3/Train/desmodium/175.jpg,lisse,alterne,composee,non
1036,desmodium,dataset_processed_v3/Train/desmodium/104.jpg,lisse,alterne,composee,non
1037,desmodium,dataset_processed_v3/Train/desmodium/83.jpg,lisse,alterne,composee,non
1038,desmodium,dataset_processed_v3/Train/desmodium/33.jpg,lisse,alterne,composee,non
1039,desmodium,dataset_processed_v3/Train/desmodium/194.jpg,lisse,alterne,composee,non
1040,desmodium,dataset_processed_v3/Train/desmodium/171.jpg,lisse,alterne,composee,non
1041,desmodium,dataset_processed_v3/Train/desmodium/63.jpg,lisse,alterne,composee,non
1042,desmodium,dataset_processed_v3/Train/desmodium/113.jpg,lisse,alterne,composee,non
1043,desmodium,dataset_processed_v3/Train/desmodium/00.jpg,lisse,alterne,composee,non
1044,desmodium,dataset_processed_v3/Train/desmodium/30.jpg,lisse,alterne,composee,non
1045,desmodium,dataset_processed_v3/Train/desmodium/21.jpg,lisse,alterne,composee,non
1046,desmodium,dataset_processed_v3/Train/desmodium/121.jpg,lisse,alterne,composee,non
1047,desmodium,dataset_processed_v3/Train/desmodium/desmodium081.jpg,lisse,alterne,composee,non
1048,desmodium,dataset_processed_v3/Train/desmodium/desmodium097.jpg,lisse,alterne,composee,non
1049,desmodium,dataset_processed_v3/Train/desmodium/101.jpg,lisse,alterne,composee,non
1050,desmodium,dataset_processed_v3/Train/desmodium/92.jpg,lisse,alterne,composee,non
1051,desmodium,dataset_processed_v3/Train/desmodium/desmodium083.jpg,lisse,alterne,composee,non
1052,desmodium,dataset_processed_v3/Train/desmodium/110.jpg,lisse,alterne,composee,non
1053,desmodium,dataset_processed_v3/Train/desmodium/184.jpg,lisse,alterne,composee,non
1054,desmodium,dataset_processed_v3/Train/desmodium/53.jpg,lisse,alterne,composee,non
1055,desmodium,dataset_processed_v3/Train/desmodium/100.jpg,lisse,alterne,composee,non
1056,desmodium,dataset_processed_v3/Train/desmodium/25.jpg,lisse,alterne,composee,non
1057,desmodium,dataset_processed_v3/Train/desmodium/45.jpg,lisse,alterne,composee,non
1058,desmodium,dataset_processed_v3/Train/desmodium/desmodium087.jpg,lisse,alterne,composee,non
1059,desmodium,dataset_processed_v3/Train/desmodium/181.jpg,lisse,alterne,composee,non
1060,desmodium,dataset_processed_v3/Train/desmodium/55.jpg,lisse,alterne,composee,non
1061,desmodium,dataset_processed_v3/Train/desmodium/desmodium094.jpg,lisse,alterne,composee,non
1062,desmodium,dataset_processed_v3/Train/desmodium/114.jpg,lisse,alterne,composee,non
1063,desmodium,dataset_processed_v3/Train/desmodium/70.jpg,lisse,alterne,composee,non
1064,desmodium,dataset_processed_v3/Train/desmodium/34.jpg,lisse,alterne,composee,non
1065,desmodium,dataset_processed_v3/Train/desmodium/161.jpg,lisse,alterne,composee,non
1066,desmodium,dataset_processed_v3/Train/desmodium/23.jpg,lisse,alterne,composee,non
1067,desmodium,dataset_processed_v3/Train/desmodium/170.jpg,lisse,alterne,composee,non
1068,desmodium,dataset_processed_v3/Train/desmodium/12.jpg,lisse,alterne,composee,non
1069,desmodium,dataset_processed_v3/Train/desmodium/150.jpg,lisse,alterne,composee,non
1070,desmodium,dataset_processed_v3/Train/desmodium/50.jpg,lisse,alterne,composee,non
1071,desmodium,dataset_processed_v3/Train/desmodium/143.jpg,lisse,alterne,composee,non
1072,desmodium,dataset_processed_v3/Train/desmodium/163.jpg,lisse,alterne,composee,non
1073,desmodium,dataset_processed_v3/Train/desmodium/85.jpg,lisse,alterne,composee,non
1074,desmodium,dataset_processed_v3/Train/desmodium/144.jpg,lisse,alterne,composee,non
1075,desmodium,dataset_processed_v3/Train/desmodium/154.jpg,lisse,alterne,composee,non
1076,desmodium,dataset_processed_v3/Train/desmodium/02.jpg,lisse,alterne,composee,non
1077,desmodium,dataset_processed_v3/Train/desmodium/172.jpg,lisse,alterne,composee,non
1078,desmodium,dataset_processed_v3/Train/desmodium/94.jpg,lisse,alterne,composee,non
1079,desmodium,dataset_processed_v3/Train/desmodium/desmodium093.jpg,lisse,alterne,composee,non
1080,desmodium,dataset_processed_v3/Train/desmodium/43.jpg,lisse,alterne,composee,non
1081,desmodium,dataset_processed_v3/Train/desmodium/61.jpg,lisse,alterne,composee,non
1082,desmodium,dataset_processed_v3/Train/desmodium/72.jpg,lisse,alterne,composee,non
1083,desmodium,dataset_processed_v3/Train/desmodium/81.jpg,lisse,alterne,composee,non
1084,desmodium,dataset_processed_v3/Train/desmodium/160.jpg,lisse,alterne,composee,non
1085,desmodium,dataset_processed_v3/Train/desmodium/13.jpg,lisse,alterne,composee,non
1086,desmodium,dataset_processed_v3/Train/desmodium/60.jpg,lisse,alterne,composee,non
1087,desmodium,dataset_processed_v3/Train/desmodium/35.jpg,lisse,alterne,composee,non
1088,desmodium,dataset_processed_v3/Train/desmodium/115.jpg,lisse,alterne,composee,non
1089,desmodium,dataset_processed_v3/Train/desmodium/174.jpg,lisse,alterne,composee,non
1090,desmodium,dataset_processed_v3/Train/desmodium/03.jpg,lisse,alterne,composee,non
1091,desmodium,dataset_processed_v3/Train/desmodium/180.jpg,lisse,alterne,composee,non
1092,desmodium,dataset_processed_v3/Train/desmodium/10.jpg,lisse,alterne,composee,non
1093,desmodium,dataset_processed_v3/Train/desmodium/22.jpg,lisse,alterne,composee,non
1094,desmodium,dataset_processed_v3/Train/desmodium/124.jpg,lisse,alterne,composee,non
1095,desmodium,dataset_processed_v3/Train/desmodium/182.jpg,lisse,alterne,composee,non
1096,desmodium,dataset_processed_v3/Train/desmodium/44.jpg,lisse,alterne,composee,non
1097,desmodium,dataset_processed_v3/Train/desmodium/123.jpg,lisse,alterne,composee,non
1098,desmodium,dataset_processed_v3/Train/desmodium/65.jpg,lisse,alterne,composee,non
1099,desmodium,dataset_processed_v3/Train/desmodium/193.jpg,lisse,alterne,composee,non
1100,desmodium,dataset_processed_v3/Train/desmodium/desmodium091.jpg,lisse,alterne,composee,non
1101,desmodium,dataset_processed_v3/Train/desmodium/84.jpg,lisse,alterne,composee,non
1102,desmodium,dataset_processed_v3/Train/desmodium/140.jpg,lisse,alterne,composee,non
1103,desmodium,dataset_processed_v3/Train/desmodium/desmodium099.jpg,lisse,alterne,composee,non
1104,desmodium,dataset_processed_v3/Train/desmodium/14.jpg,lisse,alterne,composee,non
1105,desmodium,dataset_processed_v3/Train/desmodium/125.jpg,lisse,alterne,composee,non
1106,desmodium,dataset_processed_v3/Train/desmodium/112.jpg,lisse,alterne,composee,non
1107,desmodium,dataset_processed_v3/Train/desmodium/141.jpg,lisse,alterne,composee,non
1108,desmodium,dataset_processed_v3/Train/desmodium/131.jpg,lisse,alterne,composee,non
1109,desmodium,dataset_processed_v3/Train/desmodium/145.jpg,lisse,alterne,composee,non
1110,desmodium,dataset_processed_v3/Train/desmodium/103.jpg,lisse,alterne,composee,non
1111,desmodium,dataset_processed_v3/Train/desmodium/54.jpg,lisse,alterne,composee,non
1112,desmodium,dataset_processed_v3/Train/desmodium/165.jpg,lisse,alterne,composee,non
1113,desmodium,dataset_processed_v3/Train/desmodium/132.jpg,lisse,alterne,composee,non
1114,desmodium,dataset_processed_v3/Train/desmodium/120.jpg,lisse,alterne,composee,non
1115,desmodium,dataset_processed_v3/Train/desmodium/75.jpg,lisse,alterne,composee,non
1116,desmodium,dataset_processed_v3/Train/desmodium/192.jpg,lisse,alterne,composee,non
1117,desmodium,dataset_processed_v3/Train/desmodium/153.jpg,lisse,alterne,composee,non
1118,desmodium,dataset_processed_v3/Train/desmodium/162.jpg,lisse,alterne,composee,non
1119,desmodium,dataset_processed_v3/Train/desmodium/01.jpg,lisse,alterne,composee,non
1120,amborella,dataset_processed_v3/Train/amborella/191.jpg,lisse,alterne,simple,oui
1121,amborella,dataset_processed_v3/Train/amborella/42.jpg,lisse,alterne,simple,oui
1122,amborella,dataset_processed_v3/Train/amborella/40.jpg,lisse,alterne,simple,oui
1123,amborella,dataset_processed_v3/Train/amborella/190.jpg,lisse,alterne,simple,oui
1124,amborella,dataset_processed_v3/Train/amborella/91.jpg,lisse,alterne,simple,oui
1125,amborella,dataset_processed_v3/Train/amborella/173.jpg,lisse,alterne,simple,oui
1126,amborella,dataset_processed_v3/Train/amborella/90.jpg,lisse,alterne,simple,oui
1127,amborella,dataset_processed_v3/Train/amborella/134.jpg,lisse,alterne,simple,oui
1128,amborella,dataset_processed_v3/Train/amborella/155.jpg,lisse,alterne,simple,oui
1129,amborella,dataset_processed_v3/Train/amborella/11.jpg,lisse,alterne,simple,oui
1130,amborella,dataset_processed_v3/Train/amborella/185.jpg,lisse,alterne,simple,oui
1131,amborella,dataset_processed_v3/Train/amborella/15.jpg,lisse,alterne,simple,oui
1132,amborella,dataset_processed_v3/Train/amborella/31.jpg,lisse,alterne,simple,oui
1133,amborella,dataset_processed_v3/Train/amborella/71.jpg,lisse,alterne,simple,oui
1134,amborella,dataset_processed_v3/Train/amborella/51.jpg,lisse,alterne,simple,oui
1135,amborella,dataset_processed_v3/Train/amborella/24.jpg,lisse,alterne,simple,oui
1136,amborella,dataset_processed_v3/Train/amborella/151.jpg,lisse,alterne,simple,oui
1137,amborella,dataset_processed_v3/Train/amborella/111.jpg,lisse,alterne,simple,oui
1138,amborella,dataset_processed_v3/Train/amborella/152.jpg,lisse,alterne,simple,oui
1139,amborella,dataset_processed_v3/Train/amborella/95.jpg,lisse,alterne,simple,oui
1140,amborella,dataset_processed_v3/Train/amborella/32.jpg,lisse,alterne,simple,oui
1141,amborella,dataset_processed_v3/Train/amborella/183.jpg,lisse,alterne,simple,oui
1142,amborella,dataset_processed_v3/Train/amborella/142.jpg,lisse,alterne,simple,oui
1143,amborella,dataset_processed_v3/Train/amborella/195.jpg,lisse,alterne,simple,oui
1144,amborella,dataset_processed_v3/Train/amborella/73.jpg,lisse,alterne,simple,oui
1145,amborella,dataset_processed_v3/Train/amborella/135.jpg,lisse,alterne,simple,oui
1146,amborella,dataset_processed_v3/Train/amborella/amborella090.jpg,lisse,alterne,simple,oui
1147,amborella,dataset_processed_v3/Train/amborella/amborella095.jpg,lisse,alterne,simple,oui
1148,amborella,dataset_processed_v3/Train/amborella/amborella087.jpg,lisse,alterne,simple,oui
1149,amborella,dataset_processed_v3/Train/amborella/82.jpg,lisse,alterne,simple,oui
1150,amborella,dataset_processed_v3/Train/amborella/93.jpg,lisse,alterne,simple,oui
1151,amborella,dataset_processed_v3/Train/amborella/122.jpg,lisse,alterne,simple,oui
1152,amborella,dataset_processed_v3/Train/amborella/41.jpg,lisse,alterne,simple,oui
1153,amborella,dataset_processed_v3/Train/amborella/164.jpg,lisse,alterne,simple,oui
1154,amborella,dataset_processed_v3/Train/amborella/amborella088.jpg,lisse,alterne,simple,oui
1155,amborella,dataset_processed_v3/Train/amborella/amborella094.jpg,lisse,alterne,simple,oui
1156,amborella,dataset_processed_v3/Train/amborella/amborella097.jpg,lisse,alterne,simple,oui
1157,amborella,dataset_processed_v3/Train/amborella/amborella098.jpg,lisse,alterne,simple,oui
1158,amborella,dataset_processed_v3/Train/amborella/105.jpg,lisse,alterne,simple,oui
1159,amborella,dataset_processed_v3/Train/amborella/74.jpg,lisse,alterne,simple,oui
1160,amborella,dataset_processed_v3/Train/amborella/20.jpg,lisse,alterne,simple,oui
1161,amborella,dataset_processed_v3/Train/amborella/04.jpg,lisse,alterne,simple,oui
1162,amborella,dataset_processed_v3/Train/amborella/130.jpg,lisse,alterne,simple,oui
1163,amborella,dataset_processed_v3/Train/amborella/amborella081.jpg,lisse,alterne,simple,oui
1164,amborella,dataset_processed_v3/Train/amborella/64.jpg,lisse,alterne,simple,oui
1165,amborella,dataset_processed_v3/Train/amborella/80.jpg,lisse,alterne,simple,oui
1166,amborella,dataset_processed_v3/Train/amborella/amborella092.jpg,lisse,alterne,simple,oui
1167,amborella,dataset_processed_v3/Train/amborella/102.jpg,lisse,alterne,simple,oui
1168,amborella,dataset_processed_v3/Train/amborella/05.jpg,lisse,alterne,simple,oui
1169,amborella,dataset_processed_v3/Train/amborella/62.jpg,lisse,alterne,simple,oui
1170,amborella,dataset_processed_v3/Train/amborella/133.jpg,lisse,alterne,simple,oui
1171,amborella,dataset_processed_v3/Train/amborella/amborella096.jpg,lisse,alterne,simple,oui
1172,amborella,dataset_processed_v3/Train/amborella/52.jpg,lisse,alterne,simple,oui
1173,amborella,dataset_processed_v3/Train/amborella/175.jpg,lisse,alterne,simple,oui
1174,amborella,dataset_processed_v3/Train/amborella/104.jpg,lisse,alterne,simple,oui
1175,amborella,dataset_processed_v3/Train/amborella/amborella099.jpg,lisse,alterne,simple,oui
1176,amborella,dataset_processed_v3/Train/amborella/83.jpg,lisse,alterne,simple,oui
1177,amborella,dataset_processed_v3/Train/amborella/33.jpg,lisse,alterne,simple,oui
1178,amborella,dataset_processed_v3/Train/amborella/194.jpg,lisse,alterne,simple,oui
1179,amborella,dataset_processed_v3/Train/amborella/171.jpg,lisse,alterne,simple,oui
1180,amborella,dataset_processed_v3/Train/amborella/63.jpg,lisse,alterne,simple,oui
1181,amborella,dataset_processed_v3/Train/amborella/113.jpg,lisse,alterne,simple,oui
1182,amborella,dataset_processed_v3/Train/amborella/amborella100.jpg,lisse,alterne,simple,oui
1183,amborella,dataset_processed_v3/Train/amborella/00.jpg,lisse,alterne,simple,oui
1184,amborella,dataset_processed_v3/Train/amborella/30.jpg,lisse,alterne,simple,oui
1185,amborella,dataset_processed_v3/Train/amborella/amborella084.jpg,lisse,alterne,simple,oui
1186,amborella,dataset_processed_v3/Train/amborella/amborella083.jpg,lisse,alterne,simple,oui
1187,amborella,dataset_processed_v3/Train/amborella/21.jpg,lisse,alterne,simple,oui
1188,amborella,dataset_processed_v3/Train/amborella/121.jpg,lisse,alterne,simple,oui
1189,amborella,dataset_processed_v3/Train/amborella/101.jpg,lisse,alterne,simple,oui
1190,amborella,dataset_processed_v3/Train/amborella/92.jpg,lisse,alterne,simple,oui
1191,amborella,dataset_processed_v3/Train/amborella/110.jpg,lisse,alterne,simple,oui
1192,amborella,dataset_processed_v3/Train/amborella/184.jpg,lisse,alterne,simple,oui
1193,amborella,dataset_processed_v3/Train/amborella/53.jpg,lisse,alterne,simple,oui
1194,amborella,dataset_processed_v3/Train/amborella/100.jpg,lisse,alterne,simple,oui
1195,amborella,dataset_processed_v3/Train/amborella/25.jpg,lisse,alterne,simple,oui
1196,amborella,dataset_processed_v3/Train/amborella/amborella082.jpg,lisse,alterne,simple,oui
1197,amborella,dataset_processed_v3/Train/amborella/45.jpg,lisse,alterne,simple,oui
1198,amborella,dataset_processed_v3/Train/amborella/amborella089.jpg,lisse,alterne,simple,oui
1199,amborella,dataset_processed_v3/Train/amborella/181.jpg,lisse,alterne,simple,oui
1200,amborella,dataset_processed_v3/Train/amborella/55.jpg,lisse,alterne,simple,oui
1201,amborella,dataset_processed_v3/Train/amborella/114.jpg,lisse,alterne,simple,oui
1202,amborella,dataset_processed_v3/Train/amborella/70.jpg,lisse,alterne,simple,oui
1203,amborella,dataset_processed_v3/Train/amborella/34.jpg,lisse,alterne,simple,oui
1204,amborella,dataset_processed_v3/Train/amborella/161.jpg,lisse,alterne,simple,oui
1205,amborella,dataset_processed_v3/Train/amborella/23.jpg,lisse,alterne,simple,oui
1206,amborella,dataset_processed_v3/Train/amborella/170.jpg,lisse,alterne,simple,oui
1207,amborella,dataset_processed_v3/Train/amborella/12.jpg,lisse,alterne,simple,oui
1208,amborella,dataset_processed_v3/Train/amborella/150.jpg,lisse,alterne,simple,oui
1209,amborella,dataset_processed_v3/Train/amborella/50.jpg,lisse,alterne,simple,oui
1210,amborella,dataset_processed_v3/Train/amborella/143.jpg,lisse,alterne,simple,oui
1211,amborella,dataset_processed_v3/Train/amborella/163.jpg,lisse,alterne,simple,oui
1212,amborella,dataset_processed_v3/Train/amborella/85.jpg,lisse,alterne,simple,oui
1213,amborella,dataset_processed_v3/Train/amborella/144.jpg,lisse,alterne,simple,oui
1214,amborella,dataset_processed_v3/Train/amborella/amborella085.jpg,lisse,alterne,simple,oui
1215,amborella,dataset_processed_v3/Train/amborella/154.jpg,lisse,alterne,simple,oui
1216,amborella,dataset_processed_v3/Train/amborella/02.jpg,lisse,alterne,simple,oui
1217,amborella,dataset_processed_v3/Train/amborella/172.jpg,lisse,alterne,simple,oui
1218,amborella,dataset_processed_v3/Train/amborella/94.jpg,lisse,alterne,simple,oui
1219,amborella,dataset_processed_v3/Train/amborella/43.jpg,lisse,alterne,simple,oui
1220,amborella,dataset_processed_v3/Train/amborella/61.jpg,lisse,alterne,simple,oui
1221,amborella,dataset_processed_v3/Train/amborella/72.jpg,lisse,alterne,simple,oui
